variant,id,turnover,etv
Target,8417704,240.0,10.576799750328064
Target,1799145,0.0,0.0
Target,4529783,0.0,0.0
Control,648703,3681.5017,-176.79380029439926
Control,2724400,474.29,69.47470024228096
Control,3460318,0.0,0.0
Control,5367423,1504.24,72.66380073130131
Target,8680925,50.0,5.54230010509491
Control,4434992,0.0,0.0
Target,6455731,0.0,0.0
Target,5020996,20.0,3.7257000207901
Target,7234937,87.5,17.940500259399414
Control,442212,1427.5,0.5670971274375916
Control,3983312,21.0008,8.747999906539917
Control,1067220,57.0,4.652899943292141
Target,5362357,0.0,0.0
Control,323629,0.0,0.0
Target,4549564,215.0508,79.24179995059967
Control,5454517,0.0,0.0
Target,4871194,0.0,0.0
Control,8056945,0.0,0.0
Control,6637405,287.5,13.602400155737996
Target,5171085,0.0,0.0
Control,6481633,0.0,0.0
Control,353237,0.0,0.0
Target,330568,0.0,0.0
Control,8743441,111.3,11.614899933338164
Control,3775736,40.0,10.683499846607448
Control,3128357,27.0,2.042099952697754
Control,3256418,144.8605,28.790800094604492
Control,7321595,520.0003,-20.480600118637085
Control,3294364,7.999,3.1245000064373016
Target,6408671,267.5,35.0846004486084
Target,1676086,1270.0,27.486399739980698
Target,2710471,2.5004,1.5673000141978264
Control,1957468,0.0,0.0
Target,4605637,418.4299,39.22890010476112
Target,2085703,700.0001,98.94939994812012
Target,5158964,237.9212,32.35170018672943
Control,6558583,25.0,13.558000087738035
Control,1461236,140.0,31.098100155591965
Target,2178081,70.0001,12.094599843025208
Control,5411032,0.0,0.0
Control,4184335,190.0,36.94500017166138
Control,538851,0.0,0.0
Control,7498422,150.0,-27.604101181030273
Control,8211534,871.4,230.49180006980896
Target,1741187,0.0,0.0
Target,3327329,50.0,2.9716999530792236
Target,1361395,0.0,0.0
Control,7407976,0.0,0.0
Target,6417970,50.0,13.68630027770996
Control,283497,0.0,0.0
Control,7928890,0.0,0.0
Target,7717383,150.0,42.6919002532959
Control,6434128,230.0,41.21329998970032
Control,3257192,0.0,0.0
Control,1779611,20.0,-5.628699779510498
Control,3708793,60.0,13.256799697875977
Target,4652399,0.0,0.0
Control,2624985,110.2598,18.990400083363056
Control,1746679,52.0,12.541199922561646
Target,5348519,0.0,0.0
Target,4731773,0.0,0.0
Control,1797847,60.0,23.631199836730957
Target,3472810,0.0,0.0
Control,4485788,100.0,3.3471999168395996
Control,7976485,50.0,2.3776999497786164
Target,4605440,0.0,0.0
Target,8278407,0.0,0.0
Target,5348929,0.0,0.0
Target,5344120,130.88,17.63609990477562
Target,5379092,399.2,0.0
Control,2183120,0.0,0.0
Target,706578,0.0,0.0
Target,3354173,5.0,1.035700023174286
Control,5343609,0.0,0.0
Target,5070943,90.42,6.085299849510193
Control,7736129,0.0,0.0
Control,5102058,0.0,0.0
Control,1998172,200.0,32.16140031814575
Target,2749907,266.61,21.716899394989017
Target,3943938,0.0,0.0
Control,6726828,0.0,0.0
Target,1355436,0.0,0.0
Target,4130285,10.0,4.371200084686279
Target,6609221,0.0,0.0
Control,2036741,0.0,0.0
Control,5016849,0.0,0.0
Control,193904,0.0,0.0
Target,3990495,0.0,0.0
Control,640684,0.0,0.0
Target,8268796,0.0,0.0
Target,2073188,0.0,0.0
Control,7068341,75.0,-11.856000185012816
Control,5487323,0.0,0.0
Target,4516309,0.0,0.0
Control,4065669,62.0,5.624299988150597
Target,4337053,98.06,3.228599898982793
Control,3943514,70.0005,35.6262993812561
Control,5239594,403.5,11.405699307098985
Control,638207,0.0,0.0
Control,2764751,114.0,-1.8754005432128904
Target,5410765,395.44,14.7512003518641
Target,2854315,0.0,0.0
Target,2496587,0.0,0.0
Control,1139383,0.0,0.0
Control,3698562,870.9999,64.04130060086027
Control,8781471,0.0,0.0
Target,5350851,0.0,0.0
Control,4101235,0.0,0.0
Target,5517810,0.0,0.0
Target,8478836,0.0,0.0
Control,2473347,0.0,0.0
Control,7473927,0.0,0.0
Control,3065169,695.0,123.46600198745728
Control,5147528,19.0,5.9394999742507935
Target,3670087,16.9998,3.2531999349594116
Control,648703,125.0,8.459800004959106
Target,1720555,40.0,15.123800158500671
Target,5285769,10.0,1.5521999932825563
Target,2176882,295.0,45.5117005109787
Target,4013079,0.0,0.0
Control,2767089,118.75,27.203699812293053
Control,1682359,0.0,0.0
Target,7458216,468.78,68.60290011949837
Control,8108789,0.0,0.0
Control,4503882,50.0,-29.271899938583378
Target,428619,215.0,-26.5733984708786
Target,1271498,0.0,0.0
Control,6998564,632.0,-5.437999725341797
Control,1237884,0.0,0.0
Control,7519927,183.88,27.808399580419064
Target,4850843,0.0,0.0
Target,1270916,657.5,5.112001180648804
Target,615767,0.0,0.0
Target,6598350,0.0,0.0
Control,2392392,158.2504,41.73120021820069
Control,7621833,50.0,8.789299964904785
Target,4725117,0.0,0.0
Target,5360537,0.0,0.0
Control,4564391,20.0,4.0995999574661255
Control,4762743,0.0,0.0
Target,3563354,0.0,0.0
Target,5276244,0.0,0.0
Target,2376936,0.0,0.0
Target,8758823,0.0,0.0
Control,2605270,0.0,0.0
Control,2270702,106.5,6.813299974426627
Target,5376946,0.0,0.0
Control,7764364,54.5003,16.42600005865097
Control,3334865,250.0,-8.274198532104492
Target,5132819,0.0,0.0
Target,5232409,0.0,0.0
Control,330513,173.8,5.606900095939636
Control,4702547,0.0,0.0
Control,5317345,0.0,0.0
Target,2121818,10.0,4.401599884033203
Control,3234877,100.0,9.48859977722168
Control,3259281,80.0,13.53119969367981
Control,2881943,189.8,26.71070027351379
Target,4323079,157.02,28.20680025389447
Control,4893472,0.0,0.0
Control,5343728,145.0,0.0
Target,5066736,0.0,0.0
Control,2015632,0.0,0.0
Target,3811223,554.3901,65.95970110595226
Target,4668590,0.0,0.0
Control,6702995,0.0,0.0
Target,5364823,0.0,0.0
Target,1238445,0.0,0.0
Target,7139499,0.0,0.0
Control,5367201,125.0,10.969900131225586
Control,7618991,0.0,0.0
Target,5413425,0.0,0.0
Target,7011841,10.0,-0.2624999731779098
Target,6398786,0.0,0.0
Control,5041594,0.0,0.0
Target,764254,475.44,63.27409986406565
Control,6452075,0.0,0.0
Control,4408272,0.0,0.0
Control,2202587,44.0,1.4198999404907229
Control,2363136,0.0,0.0
Target,4194869,0.0,0.0
Control,5379214,0.0,0.0
Target,2605135,0.0,0.0
Target,5430759,100.0,-4.211400032043457
Target,3058591,35.0,10.023799985647202
Target,5197827,0.0,0.0
Target,6593591,0.0,0.0
Control,935167,417.57,21.725900135934353
Control,5379210,0.0,0.0
Target,5362869,210.8,35.16060012578964
Control,3991249,0.0,0.0
Target,2306832,86.0,12.862099915742874
Control,1872965,0.0,0.0
Control,2685348,0.0,0.0
Target,3042485,74.0,11.197599925100803
Target,5399671,400.0,39.90250205993652
Control,1855493,0.0,0.0
Target,8788501,171.4,37.0477000400424
Target,5374964,487.9998,82.34379941225052
Target,5108170,0.0,0.0
Target,7754468,10.0,1.4890999794006348
Control,5349230,30.0,2.886899948120117
Target,5355207,100.6534,20.482200145721436
Target,2687785,1372.8198,169.79819971323013
Target,1750222,0.0,0.0
Control,8170159,0.0,0.0
Target,8132113,0.0,0.0
Control,4167204,0.0,0.0
Target,1648024,305.0,18.75929993391037
Control,2832468,39.96,4.909600079059601
Control,4541978,25.0,5.517100095748901
Control,7135686,132.0,31.4274001121521
Target,6544756,92.88,9.709500008029863
Target,4658229,131.18,26.5087000541389
Control,8742274,10.0,3.966900110244751
Target,5001753,0.0,0.0
Control,4130922,128.18,15.984800040721892
Target,760374,181.0,15.640999913215635
Target,1475380,0.0,0.0
Target,2739620,79.0,24.314799815416336
Control,2121604,2280.18,217.49039986729625
Target,1163102,0.0,0.0
Control,2322268,16.3201,3.0106999576091766
Target,6442607,45.56,11.345699965953829
Target,1709994,0.0,0.0
Control,2094865,0.0,0.0
Control,2064102,20.0,7.001999855041504
Target,1589661,6.0,1.5787999629974363
Control,7022430,62.12,13.924899980425836
Target,5029096,0.0,0.0
Control,4076640,307.0,21.4614999294281
Control,7377350,0.0,0.0
Target,2336955,260.0,31.266300201416016
Target,5347089,209.9999,24.446500132791694
Control,3102400,20.0,6.275399923324585
Control,1662939,15.0,0.0
Control,7892956,36.07,4.447500050067902
Control,6552112,0.0,0.0
Control,1033940,0.0,0.0
Target,1482143,0.0,0.0
Target,3792949,552.04,71.14049996808171
Target,8625571,0.0,0.0
Control,1960196,375.0,16.287099242210388
Control,3692770,0.0,0.0
Control,2135695,162.5,33.94599962234497
Target,1491394,0.0,0.0
Control,1060549,138.48,0.0
Control,3742329,55.0001,3.832400113344193
Target,5401136,0.0,0.0
Target,7968948,117.52,9.638200253248216
Target,2104366,106.4095,17.900200348347425
Control,7729997,50.0001,7.541699886322021
Control,6753106,0.0,0.0
Control,7475626,0.0,0.0
Target,5027373,200.0,65.7833023071289
Target,632380,165.9999,14.764598846435549
Target,2467817,26.25,10.175999760627748
Control,2764463,16.03,-4.8085000813007355
Target,8537697,99.0,14.505200266838074
Control,3760556,133.0,20.87050014734268
Control,4561058,0.0,0.0
Target,8014549,0.0,0.0
Target,4185058,0.0,0.0
Target,2337632,413.6198,77.52770036458969
Target,7903987,19.9999,3.6990000009536743
Target,3397670,50.0,13.804100036621094
Control,4067132,72.7,0.0
Control,5210156,0.0,0.0
Control,8182711,7.0,1.1178999990224838
Target,6920128,8.0,-0.0376999694854021
Target,450742,10.0,0.2696999907493591
Control,1140008,784.5801,-24.252496488392353
Target,2453620,125.0,9.963900327682495
Target,557099,22.2,3.436000019311905
Control,6407864,0.0,0.0
Target,2918594,0.0,0.0
Control,3698954,0.0,0.0
Control,1034052,141.0,-18.081299424171448
Target,5254924,0.0,0.0
Target,5344939,152.6506,22.41319976747036
Control,1151917,0.0,0.0
Control,2644023,627.0,-11.811502814292908
Control,3218293,5.0,2.0146000385284424
Target,4163340,0.0,0.0
Target,6503342,0.0,0.0
Control,6793497,11.4,1.1866000443696976
Control,3346119,235.0,68.86819839477539
Target,8419877,0.0,0.0
Target,6999640,240.5399,64.73669999837875
Control,2941868,1506.3401,186.96469619870183
Control,798905,0.0,0.0
Target,3489089,0.0,0.0
Control,2102702,59.9998,8.006500005722046
Target,5380327,2499.69,257.35020115971565
Target,2547064,24.9991,9.122600078582764
Control,328850,0.0,0.0
Control,623190,0.0,0.0
Target,2015478,10.0,-1.1531000137329102
Control,1459284,0.0,0.0
Target,3267455,0.0,0.0
Target,4754451,98.96,9.43720006942749
Control,2568595,1865.0,107.07179927825928
Control,6396704,11.9995,1.5021999776363373
Control,3863438,0.0,0.0
Target,4297405,0.0,0.0
Target,4331559,145.3999,30.45480054616928
Control,2235057,100.0,38.64389991760254
Control,5055334,0.0,0.0
Target,6502181,0.0,0.0
Control,4938012,72.0,-9.448200158774853
Control,2721516,0.0,0.0
Target,6986284,40.0,20.001499891281128
Control,5374880,0.0,0.0
Control,4580770,510.0002,64.0453999042511
Target,4973764,45.0,-19.08239984512329
Control,6809519,119.72,19.445599913597107
Control,5136234,0.0,0.0
Control,5354764,154.6002,16.250799924135208
Control,6907291,0.0,0.0
Target,1383648,30.0,1.4297998547554016
Control,5347569,30.33,2.980600025271997
Target,5350206,189.0,-2.902700364589691
Target,870527,23.23,-0.4916000068187713
Control,2545575,0.0,0.0
Target,7738933,0.0,0.0
Target,577609,20.0,1.8702000379562376
Target,1974587,10.0,0.363999992609024
Control,5305523,0.0,0.0
Control,5026048,150.2,20.0524001121521
Control,2332211,13.0,7.218299865722656
Target,2542078,7.1202,3.9716000258922577
Target,5377972,125.0,20.335299994796515
Control,1225385,0.0,0.0
Target,4047284,50.0,7.536499977111816
Target,5492763,55.56,13.24829986691475
Control,3080975,65.0003,17.462599754333496
Control,8311621,0.0,0.0
Target,5177529,130.0,27.587599456310272
Control,5291851,0.0,0.0
Control,1543883,0.0,0.0
Control,5058261,57.0,4.611400008201599
Control,5478719,934.9999,112.74799847602844
Target,6462252,4.9999,2.350600004196167
Control,7113368,20.0,-0.5455999672412872
Control,5366435,159.9996,42.7975991666317
Control,6702995,0.0,0.0
Control,4436477,34.0,2.8486999853048474
Target,6988288,0.0,0.0
Control,6937497,0.0,0.0
Control,5246641,54.0,5.217100203037262
Control,5378576,16.0,3.0278000831604004
Control,5418699,0.0,0.0
Control,1555667,1114.265,91.79400067694952
Control,3529338,0.0,0.0
Control,5367609,0.0,0.0
Target,5383548,1637.96,388.58599960803986
Target,5452841,40.0,8.77010003849864
Target,7731583,0.0,0.0
Target,5373708,415.38,15.25239995121956
Control,2602245,356.0,3.1136000752449036
Control,6912956,74.8798,7.845099806785584
Target,5376372,500.0,-16.408499598503113
Target,7357806,0.0,0.0
Control,5056299,1533.4,113.30369889736176
Control,5118673,600.0,20.495500564575195
Control,6488931,0.0,0.0
Control,398701,0.0,0.0
Control,5230852,0.0,0.0
Target,2272899,51.75,17.141599893569946
Target,3742372,512.6,70.65619979798794
Target,6623139,0.0,0.0
Target,6772173,0.0,0.0
Target,7330717,0.0,0.0
Target,7031685,20.0,8.805000305175781
Target,801986,0.0,0.0
Control,4325969,30.0,3.9822000861167903
Target,7140578,134.9998,19.573800161480904
Target,3819813,200.0,12.136399507522585
Target,429962,0.0,0.0
Target,5376717,91.9,9.470700293779371
Control,4675851,0.0,0.0
Control,7298224,518.4999,74.19940042495728
Target,632380,171.1,18.296499874442816
Control,3009693,30.0,13.312099933624268
Target,1452673,45.0,13.535600185394289
Target,7937713,194.0,13.766900058835745
Control,4010399,0.0,0.0
Control,3963997,0.0,0.0
Target,5458253,0.0,0.0
Control,590073,0.0,0.0
Control,2815298,0.0,0.0
Target,2026711,0.0,0.0
Target,4299631,12.0,6.3734002113342285
Control,8075496,0.0,0.0
Control,1614275,0.0,0.0
Control,2461119,57.3699,3.091000020503998
Target,8768848,0.0,0.0
Control,723557,2.5,0.2838999927043915
Control,2021212,199.9999,20.958899974823
Control,5351758,93.0,11.283500045537949
Target,1662947,32.5,0.6586999297142029
Target,374317,0.0,0.0
Target,561246,38.0,11.785300254821776
Control,3855262,0.0,0.0
Target,1636364,61.8799,21.500200033187863
Control,1261716,0.0,0.0
Target,2463310,40.0,9.07200002670288
Control,7741964,0.0,0.0
Target,5226979,21.0,3.17489998228848
Target,5354848,185.0,32.68709982931614
Target,2641072,0.0,0.0
Target,2670646,0.0,0.0
Control,5269031,0.0,0.0
Target,6717087,29.98,7.365300118923187
Target,3182137,0.0,0.0
Target,8301329,0.0,0.0
Target,1659888,0.0,0.0
Control,4514977,0.0,0.0
Control,3900554,0.0,0.0
Control,815994,0.0,0.0
Control,750661,8.5,-2.2114000618457794
Control,1679966,80.0,-9.921600103378296
Control,1427918,82.8952,10.948100119829178
Control,5398073,417.9802,74.76860077679157
Target,1327346,0.0,0.0
Target,5113594,70.0,22.551599979400635
Control,1512471,0.0,0.0
Target,3033989,71.6669,5.7326001059263945
Control,5039969,431.0,76.46120028942823
Control,6896410,1302.6,165.78260050341487
Target,6795194,80.0,11.487799946218727
Control,8057558,0.0,0.0
Target,4090633,536.4803,17.236201465129852
Target,5387064,0.0,0.0
Control,8282105,0.0,0.0
Target,1091275,89.9999,19.493899911642075
Control,7123581,1001.81,198.5256981253624
Target,1067616,0.0,0.0
Target,3666860,0.0,0.0
Target,1769737,312.3333,89.41059945523739
Control,1867129,0.0,0.0
Target,5134668,0.0,0.0
Target,3504461,6.0001,1.5655999779701233
Control,7968485,0.0,0.0
Control,1546081,539.0,85.99349979311228
Target,5109780,0.0,0.0
Control,1798997,6.5,1.735700026154518
Target,1960735,144.9999,37.26189994812012
Control,2595468,65.0003,3.1252999305725098
Target,5552244,20.0,2.970099925994873
Target,3723962,137.3605,12.657099723815918
Target,4642449,89.9999,11.790500283241272
Control,3468452,0.0,0.0
Target,7383769,30.0,4.732499971985817
Control,8312771,0.0,0.0
Target,3333933,524.74,26.678799346089363
Control,2123161,830.1267,176.39989945292473
Control,1131913,177.4001,-9.68040096759796
Control,2891456,1.6667,0.7081999778747559
Target,4441093,0.0,0.0
Control,6883537,69.9994,18.14339989423752
Control,1587042,80.0,12.663999915122986
Control,799606,6.6668,0.2228999957442283
Target,6578498,0.0,0.0
Control,4305499,58.0,6.612500065937638
Control,3343559,0.0,0.0
Target,5173023,0.0,0.0
Control,3522334,0.0,0.0
Target,5073687,203.1,45.066799998283386
Control,4457905,142.0,15.581499934196472
Control,3862806,0.0,0.0
Control,5343696,0.0,0.0
Control,902174,30.0,2.6778998374938965
Target,3307671,0.0,0.0
Control,1547001,0.0,0.0
Control,5339898,714.8402,-54.868199706077576
Control,3188988,1008.08,99.94950022548436
Target,8324573,0.0,0.0
Target,5220995,180.7,48.814299921970814
Control,2643304,0.0,0.0
Target,7446383,0.0,0.0
Control,2209486,70.0,13.189000368118286
Control,8679160,45.0,5.635499954223633
Target,1475328,74.5,16.380400463938713
Control,8548054,8.8461,0.9186000376939774
Control,1842522,0.0,0.0
Control,5060954,0.0,0.0
Target,2609919,25.0402,11.73499983549118
Control,2491603,0.0,0.0
Control,5298474,0.0,0.0
Target,3052197,185.0,8.278899908065796
Target,276969,75.0,16.952099561691284
Control,2642060,114.9997,-16.30340003967285
Control,8080522,94.9995,36.998199462890625
Control,3965281,550.0,1.5512993335723877
Target,5343897,0.0,0.0
Target,3325223,0.0,0.0
Target,1001899,20.0,4.844799995422363
Control,3402307,49.9999,9.310400009155272
Target,4643235,0.0,0.0
Target,4535215,571.0,15.891599774360657
Control,5343425,360.18,17.9890995323658
Control,3549709,0.0,0.0
Control,944286,0.0,0.0
Control,5418084,234.8,32.53440003097057
Target,3775778,0.0,0.0
Control,5270484,0.0,0.0
Control,1266635,510.0,-8.33919882774353
Target,6999519,20.0,4.407299995422363
Target,7898979,3.96,0.5126000046730042
Control,7113864,0.0,0.0
Control,1248057,0.0,0.0
Target,5031206,2479.3106,225.41279943287373
Control,6540217,235.68,42.733300228603184
Control,3519416,150.7,18.165500001981854
Target,5381044,674.0,-9.171900562942028
Target,3103336,0.0,0.0
Control,6856959,178.98,55.72990012168884
Target,8155945,0.0,0.0
Control,4314660,0.0,0.0
Control,5380217,0.0,0.0
Target,3703784,0.0,0.0
Control,4160841,0.0,0.0
Target,408480,205.0,14.933599948883057
Target,3660016,526.0,30.081000447273254
Control,960001,180.0,1.5049002170562744
Control,4449801,150.0,17.52370023727417
Target,2085085,0.0,0.0
Control,7928890,300.0,-9.583300590515137
Control,5067587,0.0,0.0
Control,6746495,0.0,0.0
Control,614464,3764.6399,-79.594003200531
Control,5203300,394.2,5.580399751663208
Target,883706,0.0,0.0
Target,8286576,227.08,37.25930033903569
Control,5355200,228.0999,24.065999880898744
Control,1472722,1000.0,87.10809707641602
Control,2570177,115.0,6.7106002271175385
Target,2639028,0.0,0.0
Target,1225156,0.0,0.0
Target,7162713,642.9501,94.69799991697072
Control,5846772,262.3104,23.42300057783723
Control,1676179,0.0,0.0
Target,7232101,0.0,0.0
Control,3346119,270.0004,87.69010090827942
Target,1347306,35.0,7.362399816513061
Target,3002639,0.0,0.0
Target,8411591,10.66,0.9700000025331974
Target,4053813,130.98,-7.315399896353483
Target,4172072,235.0098,18.459400549530983
Target,6936187,8118.0,599.3486012220383
Control,2219349,0.0,0.0
Control,3676857,0.0,0.0
Control,2834756,0.0,0.0
Target,3382686,0.0,0.0
Target,4692295,0.0,0.0
Control,4328259,547.0,-23.21869920939207
Target,7421074,40.0001,9.68929997086525
Target,2479081,147.98,16.065300123766065
Control,3173104,0.0,0.0
Control,4927326,74.0,9.221099983900784
Target,7341185,121.9511,28.56870010495186
Target,5427095,457.04,84.50060057640076
Control,1815314,1.65,0.8597000241279602
Target,2225541,70.0,9.699899911880491
Target,5213903,0.0,0.0
Target,1644944,162.5,21.227500438690186
Target,5352272,150.66,25.399900056421757
Target,7560876,0.0,0.0
Target,1091275,40.0,-1.4484000205993652
Target,2237249,0.0,0.0
Target,5352607,0.0,0.0
Control,491249,0.0,0.0
Target,6468989,50.0,13.724299907684326
Target,4533946,1007.0,151.72679966688156
Control,8289621,150.0,25.430399894714355
Target,5024973,292.4998,49.39339970052242
Target,8093449,415.0,40.060800075531006
Target,4517872,0.0,0.0
Control,2089869,799.04,84.11920133419335
Target,5080559,0.0,0.0
Target,1459214,0.0,0.0
Target,5378959,668.9601,39.82920026779175
Control,1719773,50.0,3.864299893379211
Control,980800,1995.8199,30.649900048971176
Control,5042505,101.2501,36.28659941256046
Target,5041677,0.0,0.0
Target,6450181,274.77,50.85520076751709
Control,7971829,0.0,0.0
Control,4326208,0.0,0.0
Target,1002549,50.0,11.203399658203123
Target,5026160,0.0,0.0
Target,945127,0.0,0.0
Control,3705580,1750.9002,55.983301896601915
Control,1857970,0.0,0.0
Target,7593382,38.0,6.571999981999397
Control,1259300,56.0801,1.7226998805999756
Target,8444188,0.0,0.0
Control,2854160,300.0,15.003300428390505
Target,2199176,93.0899,9.528200149536133
Target,158566,0.0,0.0
Target,2002570,39.96,8.556700110435486
Control,7778101,474.5403,117.83080024272203
Target,6419247,0.0,0.0
Control,1674781,0.0,0.0
Target,2593425,115.0002,16.742399832233787
Target,2025796,10.2508,1.1037999987602234
Control,5345835,0.0,0.0
Control,5393908,0.0,0.0
Control,1532693,0.0,0.0
Control,6701771,330.96,50.205998957157135
Target,6453756,65.0001,6.522899746894836
Target,5361821,0.0,0.0
Control,4555405,638.75,70.98720002174377
Control,3881763,20.0,4.443300008773804
Control,1403751,0.0,0.0
Control,8330440,492.5,47.734700029250234
Target,822430,200.0,34.61370086669922
Target,1612675,55.8571,8.55190009996295
Target,4916898,266.25,11.343399796634912
Target,7618583,0.0,0.0
Target,8415726,41.77,-0.9893000219017268
Control,4162657,0.0,0.0
Target,2788086,0.0,0.0
Target,5395884,0.0,0.0
Control,2221721,20.0,7.663400173187256
Target,5495542,88.7602,10.164200101047754
Control,3342898,527.0,89.72649969905615
Control,6790940,0.0,0.0
Control,5345902,119.8096,9.618799686431885
Target,4054531,20.0,0.917900025844574
Target,6904231,0.0,0.0
Control,1655178,0.0,0.0
Control,943763,192.5,46.5403998196125
Target,7449742,431.37,74.75129963457584
Target,778846,119.6705,14.011699989438055
Target,8023976,0.0,0.0
Target,5058532,0.0,0.0
Control,5379954,49.9998,0.6669999957084656
Control,7696142,0.0,0.0
Control,2542502,60.0003,1.8176999893039465
Control,6502667,2149.9999,105.6823992729187
Target,6669462,0.0,0.0
Target,7925754,0.0,0.0
Target,4872944,0.0,0.0
Target,8102343,0.0,0.0
Target,5353861,465.0001,162.0079026222229
Target,3698092,0.0,0.0
Target,2623761,0.0,0.0
Control,4507123,35.0,10.219800047576427
Control,2711884,0.0,0.0
Target,2286512,105.94,14.062200099229813
Target,6797106,0.0,0.0
Control,2087995,0.0,0.0
Control,1770303,325.0905,34.419000203721225
Control,7982353,0.0,0.0
Control,5358424,543.0,17.110898785293102
Target,5343272,265.0002,69.88980031013489
Control,2548046,0.0,0.0
Control,7542337,110.48,16.442400217056274
Target,4410037,0.0,0.0
Control,2002980,10.0002,-5.97790002822876
Control,3806243,44.9167,3.4978999197483063
Control,7356767,0.0,0.0
Target,4734065,15.0,5.6239999532699585
Control,2820985,40.0,10.600500106811523
Control,649887,300.69,26.489499807357788
Control,2337491,40.0,-0.1400000005960464
Control,8447424,106.56,18.408499903976917
Control,5191074,0.0,0.0
Control,5242625,4.9998,0.5699999928474426
Control,5325902,218.08,32.362700045108795
Control,472810,200.5,40.04990017414093
Target,3536223,100.0,15.716300010681152
Target,6598734,103.6892,17.023399888537824
Target,6971676,71.5,9.706799894571304
Target,3490146,0.0,0.0
Control,1012387,50.0,18.31889915466309
Control,5374791,1093.43,78.66489988565445
Target,4490445,0.0,0.0
Control,4368900,0.07,0.0081000002101063
Target,5374568,0.0,0.0
Target,5578834,3393.0,285.8170974701643
Control,5056832,30.0,11.330400099977853
Control,2252885,0.0,0.0
Control,1247939,1239.95,172.47300028800964
Control,2109381,0.0,0.0
Target,3183382,711.5598,86.64990008622408
Control,5183640,0.0,0.0
Control,2619237,0.0,0.0
Target,5360650,25.0,0.0
Control,3536099,310.83,37.96380054950714
Control,5351804,58.0,-3.6379996836185455
Control,5362032,60.0,3.1110999584198
Target,614501,164.1664,63.843799114227295
Control,5037409,0.0,0.0
Control,7440879,51.0,11.250799976289272
Control,2835974,10.0002,5.155399799346924
Target,2713992,42.0002,16.49010008573532
Target,1009325,0.0,0.0
Target,8634097,169.1,29.819900006055832
Control,3187217,51.9497,5.156099796295166
Control,6795162,50.06,3.647300105541945
Target,7094383,0.0,0.0
Control,6957829,0.0,0.0
Target,2100729,20.0,2.686899900436402
Target,5395392,200.98,13.032099843025208
Target,4362121,0.0,0.0
Target,285684,100.0,-2.500600099563598
Target,3909756,240.0002,41.03019952774048
Control,5471281,669.0,0.0
Control,6960246,11.9008,5.193999946117401
Target,3246251,168.0,26.77860026061535
Target,8207498,20.0001,5.195000052452087
Control,3678187,0.0,0.0
Target,4367112,0.0,0.0
Control,3246195,200.0,-18.36159896850586
Target,3692119,0.0,0.0
Target,6604969,0.0,0.0
Target,8791818,0.0,0.0
Target,1860314,0.0,0.0
Target,1416364,281.1,4.318700313568115
Control,8183088,680.0,35.80389952659607
Target,5299784,0.0,0.0
Control,1413471,30.8333,10.23610019683838
Control,6555870,0.0,0.0
Control,2623826,0.0,0.0
Target,5027373,0.0,0.0
Control,1671509,0.0,0.0
Target,7645681,35.0,-4.582600116729736
Target,5026191,0.0,0.0
Control,2512827,70.0,7.650199875235558
Control,3907457,0.0,0.0
Target,7749432,120.0,35.41809940338135
Control,3855262,100.0003,20.51680034399033
Target,902995,29.0,8.746699810028076
Target,2497945,0.0,0.0
Control,1595041,5.0,1.906000018119812
Control,3843659,0.0,0.0
Target,5544377,0.0,0.0
Control,7230180,552.0,79.63270001579076
Target,8045342,144.7101,49.2150993347168
Control,4031499,424.9999,33.29870057106018
Control,1104317,0.0,0.0
Control,4046020,100.2719,29.793100228067487
Control,2455296,0.0,0.0
Target,5313291,270.88,43.144899785518646
Target,6487937,1332.14,223.20790028572085
Control,1146177,61.0,9.39630001783371
Target,2817628,182.0,-11.833499789237976
Control,1248124,0.0,0.0
Target,1869883,0.0,0.0
Target,2165672,0.0,0.0
Target,389136,0.0,0.0
Control,1630264,0.0,0.0
Target,2592377,0.0,0.0
Target,7309155,50.0,12.05150032043457
Control,5350108,163.15,33.681500263512135
Control,5380037,490.81,15.833799798972905
Control,6859260,12.0,2.8279000520706177
Control,2605777,0.0,0.0
Target,6976372,0.0,0.0
Target,6447152,0.0,0.0
Control,3971681,528.1399,79.38319955393672
Target,1112117,260.0,5.604000091552734
Target,5376285,450.0,50.252299308776855
Target,7949475,459.75,28.6603000164032
Target,5061774,0.0,0.0
Target,1327168,466.0304,6.459800839424133
Control,2241873,48.0,3.6425000466406345
Control,2916867,0.0,0.0
Control,3468977,44.8,10.329399958252909
Target,6676006,2.0,0.5872000008821487
Control,1768314,438.0,83.83989906311035
Target,6805761,350.03,49.98369953036308
Control,378651,77.48,14.28950047492981
Control,5057060,179.96,26.85840046405792
Target,1524559,0.0,0.0
Control,7653329,0.0,0.0
Target,2245864,163.9996,40.05209976434707
Control,2260782,155.0,36.32029974460602
Target,5351537,139.5,19.318400114774704
Control,4881214,0.0,0.0
Target,3641538,0.0,0.0
Target,1071859,0.0,0.0
Control,1655178,22.0,2.0412000119686127
Target,8044447,290.0,16.378700494766235
Control,5394146,0.0,0.0
Control,5351594,0.0,0.0
Control,4044868,143.11,41.211199432611465
Control,852378,267.44,29.71200001239777
Control,905595,66.0001,23.230500124394897
Target,2644328,0.0,0.0
Target,2191043,369.44,45.00340016186237
Target,3057215,248.9099,38.34100039489567
Control,5345835,0.0,0.0
Target,2379187,131.0,24.375600137747824
Control,4651112,425.0,21.07809901237488
